CSM
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped,GoogleSheetRowNumber,GoogleSheetLink
2142,CSM,Ticket,11,Ticket 93022-11 - p567 ,10/6/2022,Dick G,,3906,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3906
2142,CSM,Item,11,Infrared curtain steel post support at entry curb,12/5/2022,Dick G,,3879,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3879
2142,CSM,Ticket,12,Ticket 101022-12R1 - Angle a111 & Bolts & Primers,10/14/2022,Dick G,,3907,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3907
2142,CSM,Item,12,"Access ladder to roof hatch at unassigned room with ladder safety post and fall 
protection",11/13/2022,Dick G,,3926,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3926
2142,CSM,Item,13,Exterior bollard @ Satellite concourse,11/23/2022,Dick G,,3880,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3880
2142,CSM,Ticket,13,Erection Cable and Accessories Olive Branch to BNA,10/12/2022,Dick G,,3908,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3908
2142,CSM,Item,14,Bollard at signage @ Satellite concourse,11/23/2022,Dick G,,3881,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3881
2142,CSM,Ticket,14,Bolt List to finish Concourse Bldg - Erector can PU,10/14/2022,Dick G,,3909,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3909
2142,CSM,Item,15,Exterior bollard @ Shuttle station,11/23/2022,Dick G,,3882,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3882
2142,CSM,Ticket,16,Ticket 16 - 2_p915 & p905,10/18/2022,Dick G,,3911,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3911
2142,CSM,Item,16,Infrared curtain steel post support at entry curb @ Satellite concourse,11/23/2022,Dick G,,3883,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3883
2142,CSM,Ticket,17,PH-2142-131 Seq3 Shop Drawings Rev0 - Added Shim Plates per NCR#14,10/18/2022,Dick G,Drawings not released ,3912,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3912
2107,CSM,Sequence,2,Seq2 T001 & T002,5/10/2021,Dick G,,2458,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2458
2107,CSM,Ticket,2,Handrail loops to the short ladder,10/19/2022,Dick G,,2470,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2470
2142,CSM,Sequence,2,Sector 2 Starts Shipping Complete by 9/14,9/9/2022,Dick G,Delay At Job Site,3885,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3885
2142,CSM,Ticket,2,Ticket 90622-2 p18 plate,9/7/2022,Dick G,Unrealistic lead time when ticket was entered,3897,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3897
2107,CSM,Sequence,2.1,Seq2 T003 & T005,5/17/2021,Dick G,,2459,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2459
2107,CSM,Sequence,2.2,Seq2 T004 & T006,5/17/2021,Dick G,,2460,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2460
2107,CSM,Sequence,2.3,Seq2 T007 & T008,5/28/2021,Dick G,,2461,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2461
2142,CSM,Item,20,Added Bollard at Existing Fire Hydrant,10/23/2022,Dick G,,3930,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3930
2107,CSM,Sequence,3,,9/17/2021,Dick G,,2463,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2463
2142,CSM,Sequence,3,Sector 2/3 Starts Shipping   Complete by 9/9,9/2/2022,Dick G,,3886,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3886
2142,CSM,Ticket,3,Ticket 90922-3 p18 plate,9/12/2022,Dick G,,3898,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3898
2142,CSM,Ticket,4,Ticket 90922-4 P98 plate,9/10/2022,Dick G,,3899,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3899
2107,CSM,Sequence,4,,9/17/2021,Dick G,,2465,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2465
2142,CSM,Sequence,4,Sector 3  Starts Shipping Complete by 9/1,8/29/2022,Dick G,Held due to Detailing errors/QC Recheck ,3887,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3887
2142,CSM,Ticket,5,Ticket 90922-5  plates,9/19/2022,Dick G,,3900,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3900
2142,CSM,Sequence,5,Sector 3/4 - Lots various dates starting 8/12,8/12/2022,Dick G,,3888,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3888
2142,CSM,Buyout,5.1,"All Thread, BO Bolts Seq5, Replament ABs (60pcs)",8/24/2022,Dick G,,3896,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3896
2107,CSM,Item,5.1,PH-2107-097 Item #5  Fill Plates,5/16/2022,Dick G,,2454,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2454
2142,CSM,Ticket,6,Ticket 90922-6 plate,9/19/2022,Dick G,,3901,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3901
2142,CSM,Sequence,6,Shuttle Station,3/6/2023,Dick G,,3889,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3889
2142,CSM,Item,7,Toilet partition steel support ,11/13/2022,Dick G,,3875,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3875
2142,CSM,Ticket,7,Ticket 90922-7 AS2006 Remake + Plates & Angle,9/27/2022,Dick G,Unrealistic lead time when ticket was entered,3902,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3902
2142,CSM,Sequence,7,Elev Scope Added Items,11/21/2022,Dick G,Drawings not released ,3890,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3890
2142,CSM,Ticket,8,Ticket #8 - Plate p86,9/27/2022,Dick G,,3903,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3903
2142,CSM,Item,8, Steel support at lavatory and knee guard wall ,11/13/2022,Dick G,,3876,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3876
2142,CSM,Item,9, CMU wall clips,11/13/2022,Dick G,,3877,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3877
2142,CSM,Ticket,9,Ticket 90922-9 - Remake AS2036 - HSS  made wrong,10/4/2022,Dick G,Unrealistic lead time when ticket was entered,3904,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3904
2107,CSM,Item,9,Bollard ,6/10/2021,Dick G,,2455,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2455
